query,rating,anki_id,document,ankihub_id
"B. Cysticfibrosis
CF is the most common lethal genetic disease in Caucasians of Northern European ancestry and has a prevalence of ∼1:3,300 births in the United States. CF is an autosomal-recessive disorder caused by mutations to the gene for the CF transmembrane conductance regulator (CFTR) protein that functions as a chloride channel on epithelium in the pancreas, lungs, testes, and sweat glands. Defective CFTR results in decreased secretion of chloride and increased uptake of sodium and water. In the pancreas, the depletion of water on the cell surface results in thickened mucus that clogs the pancreatic ducts, preventing pancreatic enzymes from reaching the intestine, thereby leading to pancreatic insufficiency. Treatment includes replacement of these enzymes and supplementation with fat-soluble vitamins. (Note: CF also causes chronic lung infections with progressive pulmonary disease and male infertility.)",0.0,1475287322161,What cystic congenital kidney disease is non-inherited? Multicystic dysplastic kidney,d9399442-be68-47d2-914f-5611b7230a43
"B. Cysticfibrosis
CF is the most common lethal genetic disease in Caucasians of Northern European ancestry and has a prevalence of ∼1:3,300 births in the United States. CF is an autosomal-recessive disorder caused by mutations to the gene for the CF transmembrane conductance regulator (CFTR) protein that functions as a chloride channel on epithelium in the pancreas, lungs, testes, and sweat glands. Defective CFTR results in decreased secretion of chloride and increased uptake of sodium and water. In the pancreas, the depletion of water on the cell surface results in thickened mucus that clogs the pancreatic ducts, preventing pancreatic enzymes from reaching the intestine, thereby leading to pancreatic insufficiency. Treatment includes replacement of these enzymes and supplementation with fat-soluble vitamins. (Note: CF also causes chronic lung infections with progressive pulmonary disease and male infertility.)",0.0,1488847818071,"What drug class do alteplase, reteplase, tenecteplase belong to? Thrombolytics (recombinant tPA)",60d26494-6bd4-4173-ba24-e2a2a6c179da
"B. Cysticfibrosis
CF is the most common lethal genetic disease in Caucasians of Northern European ancestry and has a prevalence of ∼1:3,300 births in the United States. CF is an autosomal-recessive disorder caused by mutations to the gene for the CF transmembrane conductance regulator (CFTR) protein that functions as a chloride channel on epithelium in the pancreas, lungs, testes, and sweat glands. Defective CFTR results in decreased secretion of chloride and increased uptake of sodium and water. In the pancreas, the depletion of water on the cell surface results in thickened mucus that clogs the pancreatic ducts, preventing pancreatic enzymes from reaching the intestine, thereby leading to pancreatic insufficiency. Treatment includes replacement of these enzymes and supplementation with fat-soluble vitamins. (Note: CF also causes chronic lung infections with progressive pulmonary disease and male infertility.)",0.0,1482971521846,What endocrine pathology may arise secondary to chronic pancreatitis? Diabetes mellitus,b2a99f20-c5c6-4210-a89b-c5323e520fd0
"B. Cysticfibrosis
CF is the most common lethal genetic disease in Caucasians of Northern European ancestry and has a prevalence of ∼1:3,300 births in the United States. CF is an autosomal-recessive disorder caused by mutations to the gene for the CF transmembrane conductance regulator (CFTR) protein that functions as a chloride channel on epithelium in the pancreas, lungs, testes, and sweat glands. Defective CFTR results in decreased secretion of chloride and increased uptake of sodium and water. In the pancreas, the depletion of water on the cell surface results in thickened mucus that clogs the pancreatic ducts, preventing pancreatic enzymes from reaching the intestine, thereby leading to pancreatic insufficiency. Treatment includes replacement of these enzymes and supplementation with fat-soluble vitamins. (Note: CF also causes chronic lung infections with progressive pulmonary disease and male infertility.)",0.0,1484188735469,What genetic phenomenon is associated with tuberous sclerosis? Variable expressivity,264a0d73-f6ec-4b82-ac28-840112fe110e
"B. Cysticfibrosis
CF is the most common lethal genetic disease in Caucasians of Northern European ancestry and has a prevalence of ∼1:3,300 births in the United States. CF is an autosomal-recessive disorder caused by mutations to the gene for the CF transmembrane conductance regulator (CFTR) protein that functions as a chloride channel on epithelium in the pancreas, lungs, testes, and sweat glands. Defective CFTR results in decreased secretion of chloride and increased uptake of sodium and water. In the pancreas, the depletion of water on the cell surface results in thickened mucus that clogs the pancreatic ducts, preventing pancreatic enzymes from reaching the intestine, thereby leading to pancreatic insufficiency. Treatment includes replacement of these enzymes and supplementation with fat-soluble vitamins. (Note: CF also causes chronic lung infections with progressive pulmonary disease and male infertility.)",0.0,1537299484599,What imaging modality is used to definitively diagnose biliary atresia? Intraoperative cholangiography*,dbb0843e-29fd-4dfc-8c26-f98e4479cf70
"B. Cysticfibrosis
CF is the most common lethal genetic disease in Caucasians of Northern European ancestry and has a prevalence of ∼1:3,300 births in the United States. CF is an autosomal-recessive disorder caused by mutations to the gene for the CF transmembrane conductance regulator (CFTR) protein that functions as a chloride channel on epithelium in the pancreas, lungs, testes, and sweat glands. Defective CFTR results in decreased secretion of chloride and increased uptake of sodium and water. In the pancreas, the depletion of water on the cell surface results in thickened mucus that clogs the pancreatic ducts, preventing pancreatic enzymes from reaching the intestine, thereby leading to pancreatic insufficiency. Treatment includes replacement of these enzymes and supplementation with fat-soluble vitamins. (Note: CF also causes chronic lung infections with progressive pulmonary disease and male infertility.)",0.0,1474165343727,What is the inheritance of classic galactosemia? Autosomal recessive,c483a9b0-1b6d-43ff-93a7-2c66b47bbabd
"B. Cysticfibrosis
CF is the most common lethal genetic disease in Caucasians of Northern European ancestry and has a prevalence of ∼1:3,300 births in the United States. CF is an autosomal-recessive disorder caused by mutations to the gene for the CF transmembrane conductance regulator (CFTR) protein that functions as a chloride channel on epithelium in the pancreas, lungs, testes, and sweat glands. Defective CFTR results in decreased secretion of chloride and increased uptake of sodium and water. In the pancreas, the depletion of water on the cell surface results in thickened mucus that clogs the pancreatic ducts, preventing pancreatic enzymes from reaching the intestine, thereby leading to pancreatic insufficiency. Treatment includes replacement of these enzymes and supplementation with fat-soluble vitamins. (Note: CF also causes chronic lung infections with progressive pulmonary disease and male infertility.)",0.0,1474165423765,What is the inheritance of essential fructosuria? Autosomal recessive,7237b85a-e70d-4aa9-8d83-160aff473a39
"B. Cysticfibrosis
CF is the most common lethal genetic disease in Caucasians of Northern European ancestry and has a prevalence of ∼1:3,300 births in the United States. CF is an autosomal-recessive disorder caused by mutations to the gene for the CF transmembrane conductance regulator (CFTR) protein that functions as a chloride channel on epithelium in the pancreas, lungs, testes, and sweat glands. Defective CFTR results in decreased secretion of chloride and increased uptake of sodium and water. In the pancreas, the depletion of water on the cell surface results in thickened mucus that clogs the pancreatic ducts, preventing pancreatic enzymes from reaching the intestine, thereby leading to pancreatic insufficiency. Treatment includes replacement of these enzymes and supplementation with fat-soluble vitamins. (Note: CF also causes chronic lung infections with progressive pulmonary disease and male infertility.)",0.0,1474165452922,What is the inheritance of hereditary fructose intolerance? Autosomal recessive,d252281c-8af3-4734-abd6-ffb922e8dd07
"B. Cysticfibrosis
CF is the most common lethal genetic disease in Caucasians of Northern European ancestry and has a prevalence of ∼1:3,300 births in the United States. CF is an autosomal-recessive disorder caused by mutations to the gene for the CF transmembrane conductance regulator (CFTR) protein that functions as a chloride channel on epithelium in the pancreas, lungs, testes, and sweat glands. Defective CFTR results in decreased secretion of chloride and increased uptake of sodium and water. In the pancreas, the depletion of water on the cell surface results in thickened mucus that clogs the pancreatic ducts, preventing pancreatic enzymes from reaching the intestine, thereby leading to pancreatic insufficiency. Treatment includes replacement of these enzymes and supplementation with fat-soluble vitamins. (Note: CF also causes chronic lung infections with progressive pulmonary disease and male infertility.)",0.0,1495567578755,What is the likely diagnosis in a patient with severe RUQ / shoulder pain that occurs after fatty meals and resolves within 6 hours? Biliary colic,70623851-fca9-4ed1-8863-19cffa20d6f2
"B. Cysticfibrosis
CF is the most common lethal genetic disease in Caucasians of Northern European ancestry and has a prevalence of ∼1:3,300 births in the United States. CF is an autosomal-recessive disorder caused by mutations to the gene for the CF transmembrane conductance regulator (CFTR) protein that functions as a chloride channel on epithelium in the pancreas, lungs, testes, and sweat glands. Defective CFTR results in decreased secretion of chloride and increased uptake of sodium and water. In the pancreas, the depletion of water on the cell surface results in thickened mucus that clogs the pancreatic ducts, preventing pancreatic enzymes from reaching the intestine, thereby leading to pancreatic insufficiency. Treatment includes replacement of these enzymes and supplementation with fat-soluble vitamins. (Note: CF also causes chronic lung infections with progressive pulmonary disease and male infertility.)",0.0,1496356970450,"What is the likely diagnosis in a patient with significant smoking history that presents with shortness of breath, bilateral wheezing, high CO2 and respiratory acidosis? COPD exacerbation",efdbde3b-2915-4722-a4d5-96cae9eec7a8
"B. Cysticfibrosis
CF is the most common lethal genetic disease in Caucasians of Northern European ancestry and has a prevalence of ∼1:3,300 births in the United States. CF is an autosomal-recessive disorder caused by mutations to the gene for the CF transmembrane conductance regulator (CFTR) protein that functions as a chloride channel on epithelium in the pancreas, lungs, testes, and sweat glands. Defective CFTR results in decreased secretion of chloride and increased uptake of sodium and water. In the pancreas, the depletion of water on the cell surface results in thickened mucus that clogs the pancreatic ducts, preventing pancreatic enzymes from reaching the intestine, thereby leading to pancreatic insufficiency. Treatment includes replacement of these enzymes and supplementation with fat-soluble vitamins. (Note: CF also causes chronic lung infections with progressive pulmonary disease and male infertility.)",0.0,1505421504712,"What is the likely diagnosis in a young adult male with one month of shortness of breath, nonproductive cough, and fatigue? The patient is hypercalcemic and has bilateral hilar fullness on CXR: Sarcoidosis 0dc0f0f20c9b8347e9e336c4dc38e106.png",261a0360-219b-4c8f-ae19-f1d59d5400ad
"B. Cysticfibrosis
CF is the most common lethal genetic disease in Caucasians of Northern European ancestry and has a prevalence of ∼1:3,300 births in the United States. CF is an autosomal-recessive disorder caused by mutations to the gene for the CF transmembrane conductance regulator (CFTR) protein that functions as a chloride channel on epithelium in the pancreas, lungs, testes, and sweat glands. Defective CFTR results in decreased secretion of chloride and increased uptake of sodium and water. In the pancreas, the depletion of water on the cell surface results in thickened mucus that clogs the pancreatic ducts, preventing pancreatic enzymes from reaching the intestine, thereby leading to pancreatic insufficiency. Treatment includes replacement of these enzymes and supplementation with fat-soluble vitamins. (Note: CF also causes chronic lung infections with progressive pulmonary disease and male infertility.)",0.0,1556984917403,What is the likely underlying etiology in a patient with bronchiectasis predominantly in the upper lobe and sputum cultures positive for Pseudomonas aeruginosa? Cystic fibrosis,5b5c9996-b3ff-4c6b-af95-2b05f7b3976b
"B. Cysticfibrosis
CF is the most common lethal genetic disease in Caucasians of Northern European ancestry and has a prevalence of ∼1:3,300 births in the United States. CF is an autosomal-recessive disorder caused by mutations to the gene for the CF transmembrane conductance regulator (CFTR) protein that functions as a chloride channel on epithelium in the pancreas, lungs, testes, and sweat glands. Defective CFTR results in decreased secretion of chloride and increased uptake of sodium and water. In the pancreas, the depletion of water on the cell surface results in thickened mucus that clogs the pancreatic ducts, preventing pancreatic enzymes from reaching the intestine, thereby leading to pancreatic insufficiency. Treatment includes replacement of these enzymes and supplementation with fat-soluble vitamins. (Note: CF also causes chronic lung infections with progressive pulmonary disease and male infertility.)",0.0,1476660969569,"What is the mode of inheritance of cystinuria? Autosomal recessive (1:7000, common)",cc55d7e7-023d-4525-a553-d0d0409ab290
"B. Cysticfibrosis
CF is the most common lethal genetic disease in Caucasians of Northern European ancestry and has a prevalence of ∼1:3,300 births in the United States. CF is an autosomal-recessive disorder caused by mutations to the gene for the CF transmembrane conductance regulator (CFTR) protein that functions as a chloride channel on epithelium in the pancreas, lungs, testes, and sweat glands. Defective CFTR results in decreased secretion of chloride and increased uptake of sodium and water. In the pancreas, the depletion of water on the cell surface results in thickened mucus that clogs the pancreatic ducts, preventing pancreatic enzymes from reaching the intestine, thereby leading to pancreatic insufficiency. Treatment includes replacement of these enzymes and supplementation with fat-soluble vitamins. (Note: CF also causes chronic lung infections with progressive pulmonary disease and male infertility.)",0.0,1475287445404,What is the mode of inheritance of medullary cystic kidney disease? Autosomal dominant,0fe23afa-d759-42a9-b93c-3443cc27a76e
"B. Cysticfibrosis
CF is the most common lethal genetic disease in Caucasians of Northern European ancestry and has a prevalence of ∼1:3,300 births in the United States. CF is an autosomal-recessive disorder caused by mutations to the gene for the CF transmembrane conductance regulator (CFTR) protein that functions as a chloride channel on epithelium in the pancreas, lungs, testes, and sweat glands. Defective CFTR results in decreased secretion of chloride and increased uptake of sodium and water. In the pancreas, the depletion of water on the cell surface results in thickened mucus that clogs the pancreatic ducts, preventing pancreatic enzymes from reaching the intestine, thereby leading to pancreatic insufficiency. Treatment includes replacement of these enzymes and supplementation with fat-soluble vitamins. (Note: CF also causes chronic lung infections with progressive pulmonary disease and male infertility.)",0.0,1522789938603,What is the most common cause of hemoptysis in the pediatric population? Cystic fibrosis-associated bronchiectasis,c7572941-fa10-400f-b58b-8bffeea2a9de
"B. Cysticfibrosis
CF is the most common lethal genetic disease in Caucasians of Northern European ancestry and has a prevalence of ∼1:3,300 births in the United States. CF is an autosomal-recessive disorder caused by mutations to the gene for the CF transmembrane conductance regulator (CFTR) protein that functions as a chloride channel on epithelium in the pancreas, lungs, testes, and sweat glands. Defective CFTR results in decreased secretion of chloride and increased uptake of sodium and water. In the pancreas, the depletion of water on the cell surface results in thickened mucus that clogs the pancreatic ducts, preventing pancreatic enzymes from reaching the intestine, thereby leading to pancreatic insufficiency. Treatment includes replacement of these enzymes and supplementation with fat-soluble vitamins. (Note: CF also causes chronic lung infections with progressive pulmonary disease and male infertility.)",0.0,1512667141201,"What is the most common cause of meconium ileus? Pancreatic insufficiency (e.g., cystic fibrosis)",88229eda-229f-4c24-8bd4-3f19331bad36
"B. Cysticfibrosis
CF is the most common lethal genetic disease in Caucasians of Northern European ancestry and has a prevalence of ∼1:3,300 births in the United States. CF is an autosomal-recessive disorder caused by mutations to the gene for the CF transmembrane conductance regulator (CFTR) protein that functions as a chloride channel on epithelium in the pancreas, lungs, testes, and sweat glands. Defective CFTR results in decreased secretion of chloride and increased uptake of sodium and water. In the pancreas, the depletion of water on the cell surface results in thickened mucus that clogs the pancreatic ducts, preventing pancreatic enzymes from reaching the intestine, thereby leading to pancreatic insufficiency. Treatment includes replacement of these enzymes and supplementation with fat-soluble vitamins. (Note: CF also causes chronic lung infections with progressive pulmonary disease and male infertility.)",0.0,1573656116962,What is the most common cystic disease in children? Renal dysplasia,b7569ef6-e8f0-44b8-9fbf-e13e3d5121f5
"B. Cysticfibrosis
CF is the most common lethal genetic disease in Caucasians of Northern European ancestry and has a prevalence of ∼1:3,300 births in the United States. CF is an autosomal-recessive disorder caused by mutations to the gene for the CF transmembrane conductance regulator (CFTR) protein that functions as a chloride channel on epithelium in the pancreas, lungs, testes, and sweat glands. Defective CFTR results in decreased secretion of chloride and increased uptake of sodium and water. In the pancreas, the depletion of water on the cell surface results in thickened mucus that clogs the pancreatic ducts, preventing pancreatic enzymes from reaching the intestine, thereby leading to pancreatic insufficiency. Treatment includes replacement of these enzymes and supplementation with fat-soluble vitamins. (Note: CF also causes chronic lung infections with progressive pulmonary disease and male infertility.)",0.0,1537266669298,What is the next step in management for an infant with high conjugated bilirubin? RUQ ultrasound,51619bb8-d29d-4986-a972-89bbc14622a4
"B. Cysticfibrosis
CF is the most common lethal genetic disease in Caucasians of Northern European ancestry and has a prevalence of ∼1:3,300 births in the United States. CF is an autosomal-recessive disorder caused by mutations to the gene for the CF transmembrane conductance regulator (CFTR) protein that functions as a chloride channel on epithelium in the pancreas, lungs, testes, and sweat glands. Defective CFTR results in decreased secretion of chloride and increased uptake of sodium and water. In the pancreas, the depletion of water on the cell surface results in thickened mucus that clogs the pancreatic ducts, preventing pancreatic enzymes from reaching the intestine, thereby leading to pancreatic insufficiency. Treatment includes replacement of these enzymes and supplementation with fat-soluble vitamins. (Note: CF also causes chronic lung infections with progressive pulmonary disease and male infertility.)",0.0,1512667306729,What is the treatment of meconium ileus? Water-soluble Gastrografin enema to help break down obstruction,c55140e6-50da-4c66-b3f8-32109543909e
"B. Cysticfibrosis
CF is the most common lethal genetic disease in Caucasians of Northern European ancestry and has a prevalence of ∼1:3,300 births in the United States. CF is an autosomal-recessive disorder caused by mutations to the gene for the CF transmembrane conductance regulator (CFTR) protein that functions as a chloride channel on epithelium in the pancreas, lungs, testes, and sweat glands. Defective CFTR results in decreased secretion of chloride and increased uptake of sodium and water. In the pancreas, the depletion of water on the cell surface results in thickened mucus that clogs the pancreatic ducts, preventing pancreatic enzymes from reaching the intestine, thereby leading to pancreatic insufficiency. Treatment includes replacement of these enzymes and supplementation with fat-soluble vitamins. (Note: CF also causes chronic lung infections with progressive pulmonary disease and male infertility.)",0.0,1474670586711,What organism is likely responsible for recurrent pulmonary infections in an adult with cystic fibrosis? Pseudomonas aeruginosa,5ae17b5f-0a0b-4103-bea2-7963c30dd27b
"B. Cysticfibrosis
CF is the most common lethal genetic disease in Caucasians of Northern European ancestry and has a prevalence of ∼1:3,300 births in the United States. CF is an autosomal-recessive disorder caused by mutations to the gene for the CF transmembrane conductance regulator (CFTR) protein that functions as a chloride channel on epithelium in the pancreas, lungs, testes, and sweat glands. Defective CFTR results in decreased secretion of chloride and increased uptake of sodium and water. In the pancreas, the depletion of water on the cell surface results in thickened mucus that clogs the pancreatic ducts, preventing pancreatic enzymes from reaching the intestine, thereby leading to pancreatic insufficiency. Treatment includes replacement of these enzymes and supplementation with fat-soluble vitamins. (Note: CF also causes chronic lung infections with progressive pulmonary disease and male infertility.)",0.0,1474670584017,What organism is likely responsible for recurrent pulmonary infections in an infant with cystic fibrosis? Staphylococcus aureus,74a6e5f4-4d16-4d5c-95af-be8f44b979eb
"B. Cysticfibrosis
CF is the most common lethal genetic disease in Caucasians of Northern European ancestry and has a prevalence of ∼1:3,300 births in the United States. CF is an autosomal-recessive disorder caused by mutations to the gene for the CF transmembrane conductance regulator (CFTR) protein that functions as a chloride channel on epithelium in the pancreas, lungs, testes, and sweat glands. Defective CFTR results in decreased secretion of chloride and increased uptake of sodium and water. In the pancreas, the depletion of water on the cell surface results in thickened mucus that clogs the pancreatic ducts, preventing pancreatic enzymes from reaching the intestine, thereby leading to pancreatic insufficiency. Treatment includes replacement of these enzymes and supplementation with fat-soluble vitamins. (Note: CF also causes chronic lung infections with progressive pulmonary disease and male infertility.)",0.0,1488154162983,What test is used to measure bone density? DEXA scan,62b12a08-969c-4d85-9ae9-411793ebe2ee
"B. Cysticfibrosis
CF is the most common lethal genetic disease in Caucasians of Northern European ancestry and has a prevalence of ∼1:3,300 births in the United States. CF is an autosomal-recessive disorder caused by mutations to the gene for the CF transmembrane conductance regulator (CFTR) protein that functions as a chloride channel on epithelium in the pancreas, lungs, testes, and sweat glands. Defective CFTR results in decreased secretion of chloride and increased uptake of sodium and water. In the pancreas, the depletion of water on the cell surface results in thickened mucus that clogs the pancreatic ducts, preventing pancreatic enzymes from reaching the intestine, thereby leading to pancreatic insufficiency. Treatment includes replacement of these enzymes and supplementation with fat-soluble vitamins. (Note: CF also causes chronic lung infections with progressive pulmonary disease and male infertility.)",0.0,1482359628698,What test(s) is/are used to indirectly assess pancreatic function? Serum or fecal elastase,cec71642-5509-4de6-b3ca-d158b7fc8ce6
"B. Cysticfibrosis
CF is the most common lethal genetic disease in Caucasians of Northern European ancestry and has a prevalence of ∼1:3,300 births in the United States. CF is an autosomal-recessive disorder caused by mutations to the gene for the CF transmembrane conductance regulator (CFTR) protein that functions as a chloride channel on epithelium in the pancreas, lungs, testes, and sweat glands. Defective CFTR results in decreased secretion of chloride and increased uptake of sodium and water. In the pancreas, the depletion of water on the cell surface results in thickened mucus that clogs the pancreatic ducts, preventing pancreatic enzymes from reaching the intestine, thereby leading to pancreatic insufficiency. Treatment includes replacement of these enzymes and supplementation with fat-soluble vitamins. (Note: CF also causes chronic lung infections with progressive pulmonary disease and male infertility.)",0.0,1469146662039,"When looking at a pedigree, a(n) shaded circle/square is indicative of an affected individual",062f514e-2b2d-4b4e-a903-83436c10cb6b
"B. Cysticfibrosis
CF is the most common lethal genetic disease in Caucasians of Northern European ancestry and has a prevalence of ∼1:3,300 births in the United States. CF is an autosomal-recessive disorder caused by mutations to the gene for the CF transmembrane conductance regulator (CFTR) protein that functions as a chloride channel on epithelium in the pancreas, lungs, testes, and sweat glands. Defective CFTR results in decreased secretion of chloride and increased uptake of sodium and water. In the pancreas, the depletion of water on the cell surface results in thickened mucus that clogs the pancreatic ducts, preventing pancreatic enzymes from reaching the intestine, thereby leading to pancreatic insufficiency. Treatment includes replacement of these enzymes and supplementation with fat-soluble vitamins. (Note: CF also causes chronic lung infections with progressive pulmonary disease and male infertility.)",0.0,1469211995409,"When using Hardy-Weinberg population genetics, the frequency of a carrier of a recessive disease is equal to 2pq",088f23de-9c3d-48cd-a075-e305fc3bad08
"B. Cysticfibrosis
CF is the most common lethal genetic disease in Caucasians of Northern European ancestry and has a prevalence of ∼1:3,300 births in the United States. CF is an autosomal-recessive disorder caused by mutations to the gene for the CF transmembrane conductance regulator (CFTR) protein that functions as a chloride channel on epithelium in the pancreas, lungs, testes, and sweat glands. Defective CFTR results in decreased secretion of chloride and increased uptake of sodium and water. In the pancreas, the depletion of water on the cell surface results in thickened mucus that clogs the pancreatic ducts, preventing pancreatic enzymes from reaching the intestine, thereby leading to pancreatic insufficiency. Treatment includes replacement of these enzymes and supplementation with fat-soluble vitamins. (Note: CF also causes chronic lung infections with progressive pulmonary disease and male infertility.)",0.0,1468250145227,"Which developmental pathology is characterized by bronchiectasis, recurrent sinusitis, and situs inversus? Kartagener syndrome",6f0a4ee9-bf67-47f4-ac9a-2f63d15f9d29
"B. Cysticfibrosis
CF is the most common lethal genetic disease in Caucasians of Northern European ancestry and has a prevalence of ∼1:3,300 births in the United States. CF is an autosomal-recessive disorder caused by mutations to the gene for the CF transmembrane conductance regulator (CFTR) protein that functions as a chloride channel on epithelium in the pancreas, lungs, testes, and sweat glands. Defective CFTR results in decreased secretion of chloride and increased uptake of sodium and water. In the pancreas, the depletion of water on the cell surface results in thickened mucus that clogs the pancreatic ducts, preventing pancreatic enzymes from reaching the intestine, thereby leading to pancreatic insufficiency. Treatment includes replacement of these enzymes and supplementation with fat-soluble vitamins. (Note: CF also causes chronic lung infections with progressive pulmonary disease and male infertility.)",0.0,1549122917909,"Which etiology of hirsutism presents with elevated testosterone, a LH:FSH ≥ 3:1, and typically affects both ovaries? Polycystic ovary syndrome (PCOS)",e72e875e-1066-455d-a730-7dd70eadfd22
"B. Cysticfibrosis
CF is the most common lethal genetic disease in Caucasians of Northern European ancestry and has a prevalence of ∼1:3,300 births in the United States. CF is an autosomal-recessive disorder caused by mutations to the gene for the CF transmembrane conductance regulator (CFTR) protein that functions as a chloride channel on epithelium in the pancreas, lungs, testes, and sweat glands. Defective CFTR results in decreased secretion of chloride and increased uptake of sodium and water. In the pancreas, the depletion of water on the cell surface results in thickened mucus that clogs the pancreatic ducts, preventing pancreatic enzymes from reaching the intestine, thereby leading to pancreatic insufficiency. Treatment includes replacement of these enzymes and supplementation with fat-soluble vitamins. (Note: CF also causes chronic lung infections with progressive pulmonary disease and male infertility.)",0.0,1487727546252,"Which immunodeficiency presents with recurrent infection, failure to thrive, chronic diarrhea, and thrush? Severe combined immunodeficiency (SCID)",ebc9b042-838a-45aa-9335-0113b332d65e
"B. Cysticfibrosis
CF is the most common lethal genetic disease in Caucasians of Northern European ancestry and has a prevalence of ∼1:3,300 births in the United States. CF is an autosomal-recessive disorder caused by mutations to the gene for the CF transmembrane conductance regulator (CFTR) protein that functions as a chloride channel on epithelium in the pancreas, lungs, testes, and sweat glands. Defective CFTR results in decreased secretion of chloride and increased uptake of sodium and water. In the pancreas, the depletion of water on the cell surface results in thickened mucus that clogs the pancreatic ducts, preventing pancreatic enzymes from reaching the intestine, thereby leading to pancreatic insufficiency. Treatment includes replacement of these enzymes and supplementation with fat-soluble vitamins. (Note: CF also causes chronic lung infections with progressive pulmonary disease and male infertility.)",0.0,1468180527863,"Which inherited lysosomal storage disorder is characterized by coarse facial features, clouded corneas, and restricted joint movement with high serum levels of multiple lysosomal enzymes? I-cell disease",450b144e-30b2-4c8b-a6a2-3bd1e31742f1
"B. Cysticfibrosis
CF is the most common lethal genetic disease in Caucasians of Northern European ancestry and has a prevalence of ∼1:3,300 births in the United States. CF is an autosomal-recessive disorder caused by mutations to the gene for the CF transmembrane conductance regulator (CFTR) protein that functions as a chloride channel on epithelium in the pancreas, lungs, testes, and sweat glands. Defective CFTR results in decreased secretion of chloride and increased uptake of sodium and water. In the pancreas, the depletion of water on the cell surface results in thickened mucus that clogs the pancreatic ducts, preventing pancreatic enzymes from reaching the intestine, thereby leading to pancreatic insufficiency. Treatment includes replacement of these enzymes and supplementation with fat-soluble vitamins. (Note: CF also causes chronic lung infections with progressive pulmonary disease and male infertility.)",0.0,1473628189728,Which obstructive lung disease may be caused by Kartagener syndrome? Bronchiectasis,38a9ecf1-9210-442c-8533-7feae2be356c
"B. Cysticfibrosis
CF is the most common lethal genetic disease in Caucasians of Northern European ancestry and has a prevalence of ∼1:3,300 births in the United States. CF is an autosomal-recessive disorder caused by mutations to the gene for the CF transmembrane conductance regulator (CFTR) protein that functions as a chloride channel on epithelium in the pancreas, lungs, testes, and sweat glands. Defective CFTR results in decreased secretion of chloride and increased uptake of sodium and water. In the pancreas, the depletion of water on the cell surface results in thickened mucus that clogs the pancreatic ducts, preventing pancreatic enzymes from reaching the intestine, thereby leading to pancreatic insufficiency. Treatment includes replacement of these enzymes and supplementation with fat-soluble vitamins. (Note: CF also causes chronic lung infections with progressive pulmonary disease and male infertility.)",0.0,1569959162322,Which pulmonary disorder is characterized by inflammation and fibrosis of small airways with connective tissue plugs? Cryptogenic organizing pneumonia,c27eee5a-a66f-4252-91ea-78f602c392ea
"B. Cysticfibrosis
CF is the most common lethal genetic disease in Caucasians of Northern European ancestry and has a prevalence of ∼1:3,300 births in the United States. CF is an autosomal-recessive disorder caused by mutations to the gene for the CF transmembrane conductance regulator (CFTR) protein that functions as a chloride channel on epithelium in the pancreas, lungs, testes, and sweat glands. Defective CFTR results in decreased secretion of chloride and increased uptake of sodium and water. In the pancreas, the depletion of water on the cell surface results in thickened mucus that clogs the pancreatic ducts, preventing pancreatic enzymes from reaching the intestine, thereby leading to pancreatic insufficiency. Treatment includes replacement of these enzymes and supplementation with fat-soluble vitamins. (Note: CF also causes chronic lung infections with progressive pulmonary disease and male infertility.)",0.0,1474340602053,"Which vitamin deficiencies are associated with increased risk for thrombosis? Vitamin B12, B9 (folate), B6",d854f54e-0c4e-486f-8663-90850054fe78
"B. Cysticfibrosis
CF is the most common lethal genetic disease in Caucasians of Northern European ancestry and has a prevalence of ∼1:3,300 births in the United States. CF is an autosomal-recessive disorder caused by mutations to the gene for the CF transmembrane conductance regulator (CFTR) protein that functions as a chloride channel on epithelium in the pancreas, lungs, testes, and sweat glands. Defective CFTR results in decreased secretion of chloride and increased uptake of sodium and water. In the pancreas, the depletion of water on the cell surface results in thickened mucus that clogs the pancreatic ducts, preventing pancreatic enzymes from reaching the intestine, thereby leading to pancreatic insufficiency. Treatment includes replacement of these enzymes and supplementation with fat-soluble vitamins. (Note: CF also causes chronic lung infections with progressive pulmonary disease and male infertility.)",0.0,1504719252891,Why is empiric antibiotic therapy avoided in patients with suspected enterohemorrhagic E. coli (EHEC) infection? May increase the risk of HUS,086ec287-eddf-4aff-88a4-cc39c33cd1cb
"B. Cysticfibrosis
CF is the most common lethal genetic disease in Caucasians of Northern European ancestry and has a prevalence of ∼1:3,300 births in the United States. CF is an autosomal-recessive disorder caused by mutations to the gene for the CF transmembrane conductance regulator (CFTR) protein that functions as a chloride channel on epithelium in the pancreas, lungs, testes, and sweat glands. Defective CFTR results in decreased secretion of chloride and increased uptake of sodium and water. In the pancreas, the depletion of water on the cell surface results in thickened mucus that clogs the pancreatic ducts, preventing pancreatic enzymes from reaching the intestine, thereby leading to pancreatic insufficiency. Treatment includes replacement of these enzymes and supplementation with fat-soluble vitamins. (Note: CF also causes chronic lung infections with progressive pulmonary disease and male infertility.)",0.0,1556324472630,Years of copious mucopurulent cough associated with recurrent bacterial infection is suggestive of bronchiectasis 301ad8b892d1cb516bfb55b9a7a70823.jpg,1681a711-454a-4def-8239-1b0662a1b5f5
